TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
25120171278843313797714141462761039704478881096197289245504129666686724818749,1753970569485,1753970578408,1753970593487,1753970578462,1753970593487,,,24002
23698965124248334233548704217938767142507904039006885732984434137189707596852,1753970569427,1753970578708,1753970593482,1753970578845,1753970593482,,,24054
115141325267855050481092885181410630788996483595854274787833528955503700375358,1753970615071,1753970643459,1753970663132,1753970643502,1753970663132,,,48060
113383707313872222246193969501236084152173634390429511633952072761865947183382,1753970564298,1753970573381,1753970583486,1753970573431,1753970583486,,,19187
13291787977580387562379150489102072546852613527917012768027497278444014413676,1753970569391,1753970578393,1753970588099,1753970578450,1753970588099,,,18708
74567736676521616395825145567070343873452531366967040208531281117471392602518,1753970574649,1753970583061,1753970583109,,,,,8460
90256095663337289578952374142279674739450986750108993615336169294559968523458,1753970569585,1753970583402,1753970599769,1753970583512,1753970599769,,,30184
44450467235923036885549282560892582469786246002390218528444482403960752665366,1753970574637,1753970583402,1753970599769,1753970583512,1753970599769,,,25132
115595390256100038175542291247812861249836764641703968868837163182797469236376,1753970590201,1753970618740,1753970653143,1753970618883,1753970653143,,,62941
53725730840331964794383038909046031509294734840339578665363148145552244162681,1753970604824,1753970633442,1753970663870,1753970633507,1753970663870,,,59046
62156203033128091459667770553201593646473726706583168023454187175590084469932,1753970604840,1753970633747,1753970663132,1753970633896,1753970663132,,,58291
13067960121990725535450366642282696592774310323402128814909900014591022765168,1753970569347,1753970578708,1753970593482,1753970578845,1753970593482,,,24134
22075043350746797268643206337479423085630837093732134142306544866608886262234,1753970574674,1753970583061,1753970598586,1753970583109,1753970598586,,,23912
12855483294341952715575557450185456868974299178649751109059105771018995675824,1753970574663,1753970588401,1753970588473,,,,,13810
20903404633784631367016377546806737867472675814532040887472466364205355245190,1753970584981,1753970608456,1753970608504,,,,,23523
37835772346648191774335710196361201113560252856807392530058290210082828541118,1753970585060,1753970613441,1753970638144,1753970613507,1753970638144,,,53083
110177796832353059227875796750783229496608118039410467475404606664121127586476,1753970590217,1753970618094,1753970653519,1753970618131,1753970653519,,,63301
84150463018189053673976251152866317074562452825471940397572418926410984453915,1753970604791,1753970628468,1753970658126,1753970628523,1753970658126,,,53335
126187337201841156475541380349286427718732397806927893406881765296196446193,1753970615432,1753970659040,1753970668141,1753970659567,1753970668141,,,52708
70607648794235166193035373096266757619370951299227564600952503544650718361461,1753970564286,1753970573630,1753970583109,1753970573740,1753970583109,,,18822
91447313002925631869441937050810576487835026309996549273829978697307644376978,1753970585045,1753970613438,1753970638144,1753970613518,1753970638144,,,53099
30787094814736428698308315236414118205534745295756884421631366446219870866062,1753970564303,1753970573381,1753970573431,,,,,9127
20112564740223971963882889167262092456196362281728071076001786967168280433859,1753970585029,1753970608456,1753970628137,1753970608504,1753970628137,,,43107
23929183088073767953737494762638232014220443591515591199653185101285956892455,1753970615195,1753970653756,1753970673475,1753970653861,1753970673475,,,58279
54879054447340829307113393981577289312883889715089209669350384228901090292225,1753970615457,1753970663446,1753970673475,1753970663512,1753970673475,,,58018
48208053664884455788121032828818005259460768953879779564724524749728139866706,1753970609983,1753970643459,1753970673528,1753970643502,1753970673528,,,63545
57149740078535372939321682109799575605891273728594834161180521475109057938654,1753970615456,1753970653101,1753970668863,1753970653143,1753970668863,,,53407
30973378953522620468467368264503313832627811561859003284497419930728580153061,1753970574693,1753970588709,1753970588847,,,,,14154
53381310779232528904523281868686753996745968388652106394583307483800288451155,1753970579772,1753970593717,1753970623494,1753970593854,1753970623494,,,43722
23836591103046094307530685563593504388981367907380282375407284059667373102476,1753970579797,1753970598436,1753970623135,1753970598586,1753970623135,,,43337
91948586244878881409947766432432784139928438803088542908909153309793682339695,1753970585119,1753970613441,1753970638144,1753970613507,1753970638144,,,53024
52546357732966798990296299030429894397624959295134059680545102859989578339106,1753970604790,1753970628468,1753970668511,1753970628523,1753970668511,,,63721
66741199764104798174618118313648289235198351084107158429423056010444923885550,1753970609932,1753970643480,1753970663132,1753970643538,1753970663132,,,53200
56548213032811713079897727298203537699420784837258792785212430592612243146242,1753970569593,1753970584042,1753970584368,,,,,14775
97849975723761588290115229411460005660927238843538185603557411291121727184908,1753970579783,1753970598452,1753970598639,,,,,18856
48885555648525947707626850820966098785886892993610778941355813759016818637914,1753970584974,1753970613438,1753970613518,,,,,28544
16048112463142744839913446556859888287825261121061726128972150771899131427143,1753970590229,1753970618094,1753970658514,1753970618131,1753970658514,,,68284
46652197252913340692633801195335129408535664084534465752904750546609307078296,1753970615517,1753970663446,1753970663512,,,,,47995
53210616051060412629241719688595503675566274298428012779710080361909652371166,1753970574655,1753970583418,1753970599769,1753970583486,1753970599769,,,25114
26033689644766990395133809914158071911665708474132449036136599265917985776213,1753970574636,1753970583402,1753970599769,1753970583512,1753970599769,,,25132
59900323736593375620044493679940100806641184802397177664416032319699029493658,1753970590253,1753970623439,1753970659567,1753970623494,1753970659567,,,69313
50051558465543829417349100573397753553552353456570038368412221723798020174718,1753970569516,1753970578408,1753970593487,1753970578462,1753970593487,,,23970
63597996749452045825189304189467983856391811774450269538873332252121567274477,1753970574643,1753970584042,1753970584368,,,,,9724
43755156156823296612763040141817736337532213302045196162708409429758954437855,1753970574675,1753970588409,1753970613518,1753970588453,1753970613518,,,38843
103912830034233008055014703305287787561795942538277568796339584611633661581391,1753970590213,1753970618094,1753970653861,1753970618131,1753970653861,,,63647
46392007152507876372992640255925229010884031617653502674758635442913286347704,1753970604749,1753970633441,1753970658126,1753970633519,1753970658126,,,53376
107001681891621696465598071030871321623385182099801081043477651322106991606785,1753970609981,1753970644110,1753970668141,1753970644825,1753970668141,,,58160
109699061195819048999150406265223881819468490737726971239088397187250158428975,1753970615080,1753970653446,1753970653523,,,,,38443
99777850086059294781673882070801815249901172572902754140962894366430992008514,1753970564283,1753970573381,1753970584368,1753970573431,1753970584368,,,20085
52281161533660371991252785214163609717061949766748269480464389274423414830410,1753970590187,1753970618435,1753970653143,1753970618513,1753970653143,,,62956
30629884994731565132768956900347337736220723092449083896955682627345970603583,1753970604775,1753970628094,1753970628137,,,,,23361
3928418683005580300398746239244832510561236045703721502592728050469631638291,1753970604786,1753970628468,1753970628523,,,,,23737
62871511218960163420954464122953694120225261550616747451916445024181230620441,1753970604738,1753970628468,1753970668511,1753970628523,1753970668511,,,63772
72360791505461922956464878912409679496888544299219297416111642700157579625329,1753970569498,1753970578393,1753970578450,,,,,8951
65293802371262071875650446376434589466948639636795799006965566569026620259508,1753970574624,1753970583061,1753970598639,1753970583109,1753970598639,,,24015
109663809546057715818630157969255880160547764646679798951638087130493232900746,1753970569555,1753970584042,1753970584368,,,,,14812
12740154019119334176161541383417813344792214538471169366172121838374093695334,1753970579758,1753970593402,1753970623494,1753970593487,1753970623494,,,43735
29668119525171434098398457515599791367902597310865409069914328846507564761164,1753970579782,1753970598452,1753970598639,,,,,18857
94276993984265014368680196275299050605914589354569055144007436184557286899366,1753970584914,1753970608456,1753970628137,1753970608504,1753970628137,,,43222
85570864785708448901223427436900927441119685117781568787933522123025789171051,1753970564209,1753970568441,1753970568639,,,,,4430
91437451199198021623917719373095633515945767430040140015927201134263346845971,1753970564228,1753970568441,1753970573082,1753970568639,1753970573082,,,8854
16667515897777793299538894930053631844793736519177653107809487180161085072616,1753970590214,1753970623433,1753970659567,1753970623500,1753970659567,,,69352
19094042812308351705364283802648644539205111140114677399025746067478781480315,1753970604790,1753970633441,1753970658126,1753970633519,1753970658126,,,53335
34362805404741621525952170655614485055658851145559274372984592035810360799705,1753970609893,1753970643480,1753970668528,1753970643538,1753970668528,,,58635
77196013195972038201801319185714022587143262677660479101849069014800999412453,1753970585118,1753970618435,1753970643152,1753970618513,1753970643152,,,58033
85824611228004096486790126904686628572761418069461160137182750346027068554232,1753970590266,1753970623748,1753970658126,1753970623878,1753970658126,,,67860
94005418930631743409707997061661791373458281633362593030989687012462451977543,1753970604757,1753970628468,1753970628523,,,,,23765
